"_id","Name","Direction","FarEndPoint","StartPoint","EndPoint","EstimatedTime","CreateDate"
"110314474","BKE",2,"PIE","WOODLANDS CENTRE","BKE/SLE INTERCHANGE",1,1455854324373
"110314475","BKE",2,"PIE","BKE/SLE INTERCHANGE","MANDAI RD",1,1455854324410
"110314476","BKE",2,"PIE","MANDAI RD","BKE/KJE INTERCHANGE",2,1455854324430
"110314477","BKE",2,"PIE","BKE/KJE INTERCHANGE","BUKIT PANJANG RD",2,1455854324440
"110314478","BKE",2,"PIE","BUKIT PANJANG RD","DIARY FARM ROAD",1,1455854324447
"110314479","BKE",2,"PIE","DIARY FARM ROAD","BKE/PIE INTERCHANGE",2,1455854324473
"110314480","CTE",1,"SLE/CTE INTERCHANGE","AYE/CTE INTERCHANGE","OUTRAM RD",1,1455854324483
"110314481","CTE",1,"SLE/CTE INTERCHANGE","OUTRAM RD","CLEMENCEAU AVE",1,1455854324487
"110314482","CTE",1,"SLE/CTE INTERCHANGE","CLEMENCEAU AVE","MOULMEIN RD",4,1455854324520
"110314483","CTE",1,"SLE/CTE INTERCHANGE","MOULMEIN RD","JALAN BAHAGIA",1,1455854324530
"110314484","CTE",1,"SLE/CTE INTERCHANGE","JALAN BAHAGIA","CTE/PIE INTERCHANGE",1,1455854324537
"110314485","CTE",1,"SLE/CTE INTERCHANGE","CTE/PIE INTERCHANGE","BRADDELL RD",2,1455854324563
"110314486","CTE",1,"SLE/CTE INTERCHANGE","BRADDELL RD","AMK AVE 1",1,1455854324583
"110314487","CTE",1,"SLE/CTE INTERCHANGE","AMK AVE 1","AMK AVE 3",2,1455854324590
"110314488","CTE",1,"SLE/CTE INTERCHANGE","AMK AVE 3","AMK AVE 5",1,1455854324593
"110314489","CTE",1,"SLE/CTE INTERCHANGE","AMK AVE 5","YIO CHU KANG",1,1455854324650
"110314490","CTE",1,"SLE/CTE INTERCHANGE","YIO CHU KANG","SLE/CTE INTERCHANGE",1,1455854324673
"110314491","CTE",2,"CITY","SLE/CTE INTERCHANGE","AMK AVE 5",2,1455854324680
"110314492","CTE",2,"CITY","AMK AVE 5","AMK AVE 3",1,1455854324687
"110314493","CTE",2,"CITY","AMK AVE 3","AMK AVE 1",1,1455854324767
"110314494","CTE",2,"CITY","AMK AVE 1","BRADDELL RD",2,1455854324773
"110314495","CTE",2,"CITY","BRADDELL RD","CTE/PIE INTERCHANGE",1,1455854324827
"110314496","CTE",2,"CITY","CTE/PIE INTERCHANGE","MOULMEIN RD",4,1455854324847
"110314497","CTE",2,"CITY","MOULMEIN RD","BUKIT TIMAH RD",2,1455854324850
"110314498","CTE",2,"CITY","BUKIT TIMAH RD","CAIRNHILL CIRCLE",1,1455854324980
"110314499","CTE",2,"CITY","CAIRNHILL CIRCLE","ORCHARD RD",1,1455854324987
"110314500","CTE",2,"CITY","ORCHARD RD","HAVELOCK RD",2,1455854325043
"110314501","CTE",2,"CITY","HAVELOCK RD","OUTRAM RD",1,1455854325057
"110314502","CTE",2,"CITY","OUTRAM RD","AYE/CTE INTERCHANGE",1,1455854325063
"110314503","ECP",1,"CITY","CHANGI AIRPORT","ECP/PIE INTERCHANGE",1,1455854325093
"110314504","ECP",1,"CITY","ECP/PIE INTERCHANGE","XILIN AVE",2,1455854325100
"110314505","ECP",1,"CITY","XILIN AVE","ECP SERVICE RD",1,1455854325147
"110314506","ECP",1,"CITY","ECP SERVICE RD","BEDOK RD",4,1455854325153
"110314507","ECP",1,"CITY","BEDOK RD","MARINE PARADE",3,1455854325187
"110314508","ECP",1,"CITY","MARINE PARADE","FORT RD",3,1455854325200
"110314509","ECP",1,"CITY","FORT RD","ROCHOR RD",3,1455854325203
"110314510","ECP",2,"CHANGI AIRPORT","ROCHOR RD","FORT RD",3,1455854325233
"110314511","ECP",2,"CHANGI AIRPORT","FORT RD","TANJONG KATONG ROAD",1,1455854325250
"110314512","ECP",2,"CHANGI AIRPORT","TANJONG KATONG ROAD","MARINE PARADE",2,1455854325257
"110314513","ECP",2,"CHANGI AIRPORT","MARINE PARADE","MARINE VISTA",1,1455854325290
"110314514","ECP",2,"CHANGI AIRPORT","MARINE VISTA","SIGLAP RD",1,1455854325310
"110314515","ECP",2,"CHANGI AIRPORT","SIGLAP RD","BEDOK RD",1,1455854325317
"110314516","ECP",2,"CHANGI AIRPORT","BEDOK RD","ECP SERVICE RD",1,1455854325347
"110314517","ECP",2,"CHANGI AIRPORT","ECP SERVICE RD","BAYSHORE RD",1,1455854325357
"110314518","ECP",2,"CHANGI AIRPORT","BAYSHORE RD","XILIN AVE",3,1455854325360
"110314519","ECP",2,"CHANGI AIRPORT","XILIN AVE","CHANGI AIRPORT",2,1455854325413
"110314520","KJE",1,"PIE","BKE/KJE INTERCHANGE","WOODLANDS RD",2,1455854325420
"110314521","KJE",1,"PIE","WOODLANDS RD","CHOA CHU KANG WAY",2,1455854325457
"110314522","KJE",1,"PIE","CHOA CHU KANG WAY","SUNGEI TENGAH",1,1455854325473
"110314523","KJE",1,"PIE","SUNGEI TENGAH","KJE/PIE INTERCHANGE(JALAN BAHAR FLYOVER)",4,1455854325543
"110314524","KJE",2,"BKE","KJE/PIE INTERCHANGE(JALAN BAHAR FLYOVER)","SUNGEI TENGAH",4,1455854325550
"110314525","KJE",2,"BKE","SUNGEI TENGAH","CHOA CHU KANG WAY",2,1455854325640
"110314526","KJE",2,"BKE","CHOA CHU KANG WAY","WOODLANDS RD",2,1455854325657
"110314527","KJE",2,"BKE","WOODLANDS RD","BKE/KJE INTERCHANGE",2,1455854325670
"110314528","PIE",1,"UPPER JURONG RD","PIE/ECP INTERCHANGE","CHANGI SOUTH",1,1455854325680
"110314529","PIE",1,"UPPER JURONG RD","CHANGI SOUTH","PIE/TPE INTERCHANGE",1,1455854325710
"110314530","PIE",1,"UPPER JURONG RD","PIE/TPE INTERCHANGE","SIMEI",1,1455854325727
"110314531","PIE",1,"UPPER JURONG RD","SIMEI","TAMPINES TOWN",1,1455854325730
"110314532","PIE",1,"UPPER JURONG RD","TAMPINES TOWN","TAMPINES AVE 5",1,1455854325750
"110314533","PIE",1,"UPPER JURONG RD","TAMPINES AVE 5","JALAN EUNOS",4,1455854325763
"110314534","PIE",1,"UPPER JURONG RD","JALAN EUNOS","PAYA LEBAR WAY",2,1455854325770
"110314535","PIE",1,"UPPER JURONG RD","PAYA LEBAR WAY","BENDEMEER EXIT",2,1455854325813
"110314536","PIE",1,"UPPER JURONG RD","BENDEMEER EXIT","PIE/CTE (CITY) INTERCHANGE",1,1455854325820
"110314537","PIE",1,"UPPER JURONG RD","PIE/CTE (CITY) INTERCHANGE","PIE/CTE (SLE) INTERCHANGE",1,1455854325823
"110314538","PIE",1,"UPPER JURONG RD","PIE/CTE (SLE) INTERCHANGE","KIM KEAT LINK",1,1455854325880
"110314539","PIE",1,"UPPER JURONG RD","KIM KEAT LINK","THOMSON RD",1,1455854325890
"110314540","PIE",1,"UPPER JURONG RD","THOMSON RD","WHITLEY RD",1,1455854325897
"110314541","PIE",1,"UPPER JURONG RD","WHITLEY RD","ADAM RD",2,1455854325920
"110314542","PIE",1,"UPPER JURONG RD","ADAM RD","ENG NEO AVE",2,1455854325930
"110314543","PIE",1,"UPPER JURONG RD","ENG NEO AVE","PIE/BKE INTERCHANGE",2,1455854325947
"110314544","PIE",1,"UPPER JURONG RD","PIE/BKE INTERCHANGE","CLEMENTI RD",2,1455854325963
"110314545","PIE",1,"UPPER JURONG RD","CLEMENTI RD","CLEMENTI AVE 6",2,1455854325970
"110314546","PIE",1,"UPPER JURONG RD","CLEMENTI AVE 6","BUKIT BATOK EAST AVE 3",0,1455854325980
"110314547","PIE",1,"UPPER JURONG RD","BUKIT BATOK EAST AVE 3","JURONG TOWN HALL RD",3,1455854325990
"110314548","PIE",1,"UPPER JURONG RD","JURONG TOWN HALL RD","JURONG EAST AVE 1",1,1455854326000
"110314549","PIE",1,"UPPER JURONG RD","JURONG EAST AVE 1","JURONG WEST AVE 2",1,1455854326013
"110314550","PIE",1,"UPPER JURONG RD","JURONG WEST AVE 2","PIE/KJE INTERCHANGE",1,1455854326023
"110314551","PIE",1,"UPPER JURONG RD","PIE/KJE INTERCHANGE","JALAN BAHAR",1,1455854326030
"110314552","PIE",1,"UPPER JURONG RD","JALAN BAHAR","PIONEER RD NORTH",1,1455854326037
"110314553","PIE",1,"UPPER JURONG RD","PIONEER RD NORTH","UPPER JURONG RD",2,1455854326043
"110314554","PIE",2,"CHANGI AIRPORT","UPPER JURONG RD","PIONEER RD NORTH",2,1455854326060
"110314555","PIE",2,"CHANGI AIRPORT","PIONEER RD NORTH","JALAN BAHAR",1,1455854326067
"110314556","PIE",2,"CHANGI AIRPORT","JALAN BAHAR","PIE/KJE INTERCHANGE",1,1455854326077
"110314557","PIE",2,"CHANGI AIRPORT","PIE/KJE INTERCHANGE","JURONG RD",1,1455854326083
"110314558","PIE",2,"CHANGI AIRPORT","JURONG RD","JURONG TOWN HALL RD",2,1455854326093
"110314559","PIE",2,"CHANGI AIRPORT","JURONG TOWN HALL RD","BUKIT BATOK EAST AVE 3",2,1455854326110
"110314560","PIE",2,"CHANGI AIRPORT","BUKIT BATOK EAST AVE 3","CLEMENTI AVE 6",1,1455854326113
"110314561","PIE",2,"CHANGI AIRPORT","CLEMENTI AVE 6","BUKIT TIMAH RD",1,1455854326120
"110314562","PIE",2,"CHANGI AIRPORT","BUKIT TIMAH RD","PIE/BKE INTERCHANGE",2,1455854326130
"110314563","PIE",2,"CHANGI AIRPORT","PIE/BKE INTERCHANGE","ENG NEO AVE",2,1455854326137
"110314564","PIE",2,"CHANGI AIRPORT","ENG NEO AVE","LORNIE RD",2,1455854326140
"110314565","PIE",2,"CHANGI AIRPORT","LORNIE RD","WHITLEY RD",2,1455854326147
"110314566","PIE",2,"CHANGI AIRPORT","WHITLEY RD","THOMSON RD",1,1455854326153
"110314567","PIE",2,"CHANGI AIRPORT","THOMSON RD","KIM KEAT LINK",2,1455854326160
"110314568","PIE",2,"CHANGI AIRPORT","KIM KEAT LINK","PIE/CTE INTERCHANGE",1,1455854326167
"110314569","PIE",2,"CHANGI AIRPORT","PIE/CTE INTERCHANGE","KALLANG WAY",2,1455854326170
"110314570","PIE",2,"CHANGI AIRPORT","KALLANG WAY","PAYA LEBAR WAY",2,1455854326177
"110314571","PIE",2,"CHANGI AIRPORT","PAYA LEBAR WAY","JALAN EUNOS",2,1455854326183
"110314572","PIE",2,"CHANGI AIRPORT","JALAN EUNOS","BEDOK RESERVOIR RD",2,1455854326190
"110314573","PIE",2,"CHANGI AIRPORT","BEDOK RESERVOIR RD","BEDOK NORTH RD",0,1455854326197
"110314574","PIE",2,"CHANGI AIRPORT","BEDOK NORTH RD","TAMPINES AVE 5",3,1455854326210
"110314575","PIE",2,"CHANGI AIRPORT","TAMPINES AVE 5","SIMEI AVE",0,1455854326213
"110314576","PIE",2,"CHANGI AIRPORT","SIMEI AVE","TAMPINES ST 31",1,1455854326220
"110314577","PIE",2,"CHANGI AIRPORT","TAMPINES ST 31","PIE/TPE INTERCHANGE",1,1455854326227
"110314578","PIE",2,"CHANGI AIRPORT","PIE/TPE INTERCHANGE","PIE/ECP INTERCHANGE",2,1455854326237
"110314579","SLE",1,"BKE","CTE/SLE INTERCHANGE ","YISHUN",2,1455854326240
"110314580","SLE",1,"BKE","YISHUN","UPPER THOMSON",1,1455854326247
"110314581","SLE",1,"BKE","UPPER THOMSON","MANDIA RD",3,1455854326260
"110314582","SLE",1,"BKE","MANDIA RD","WOODLANDS AVE 12",1,1455854326263
"110314583","SLE",1,"BKE","WOODLANDS AVE 12","WOODLANDS AVE 2",1,1455854326270
"110314584","SLE",1,"BKE","WOODLANDS AVE 2","BKE/SLE INTERCHANGE",1,1455854326273
"110314585","SLE",2,"CTE","BKE/SLE INTERCHANGE","WOODLANDS AVE 2",1,1455854326290
"110314586","SLE",2,"CTE","WOODLANDS AVE 2","WOODLANDS AVE 12",1,1455854326303
"110314587","SLE",2,"CTE","WOODLANDS AVE 12","MANDAI RD",1,1455854326313
"110314588","SLE",2,"CTE","MANDAI RD","UPPER THOMSON",2,1455854326320
"110314589","SLE",2,"CTE","UPPER THOMSON","LENTOR AVE",1,1455854326337
"110314590","SLE",2,"CTE","LENTOR AVE","TPE/PIE INTERCHANGE",2,1455854326350
"110314591","SLE",2,"CTE","TPE/PIE INTERCHANGE","YIO CHU KANG",1,1455854326363
"110314592","SLE",2,"CTE","YIO CHU KANG","CTE/SLE INTERCHANGE",1,1455854326370
"110314593","TPE",1,"CTE/SLE","PIE/TPE INTERCHANGE","TAMPINES AVE 7",1,1455854326377
"110314594","TPE",1,"CTE/SLE","TAMPINES AVE 7","TAMPINES AVE 12",2,1455854326387
"110314595","TPE",1,"CTE/SLE","TAMPINES AVE 12","PASIR RIS DRIVE 8",0,1455854326403
"110314596","TPE",1,"CTE/SLE","PASIR RIS DRIVE 8","TAMPINES ROAD",1,1455854326410
"110314597","TPE",1,"CTE/SLE","TAMPINES ROAD","TAMPINES AVE 10",1,1455854326417
"110314598","TPE",1,"CTE/SLE","TAMPINES AVE 10","LOR HALUS",2,1455854326427
"110314599","TPE",1,"CTE/SLE","LOR HALUS","PUNGGOL RD",2,1455854326430
"110314600","TPE",1,"CTE/SLE","PUNGGOL RD","SENGKANG EXIT",1,1455854326437
"110314601","TPE",1,"CTE/SLE","SENGKANG EXIT","JALAN KAYU",2,1455854326447
"110314602","TPE",1,"CTE/SLE","JALAN KAYU","SLE/CTE/TPE INTERCHANGE",1,1455854326453
"110314603","TPE",2,"PIE","SLE/CTE/TPE INTERCHANGE","JALAN KAYU",1,1455854326460
"110314604","TPE",2,"PIE","JALAN KAYU","SENGKANG EXIT",2,1455854326470
"110314605","TPE",2,"PIE","SENGKANG EXIT","PUNGGOL RD",1,1455854326477
"110314606","TPE",2,"PIE","PUNGGOL RD","LOR HARUS",2,1455854326483
"110314607","TPE",2,"PIE","LOR HARUS","PASIR RIS DRIVE 12",2,1455854326490
"110314608","TPE",2,"PIE","PASIR RIS DRIVE 12","ELIAS ROAD",1,1455854326497
"110314609","TPE",2,"PIE","ELIAS ROAD","PASIR RIS DRIVE 8",1,1455854326503
"110314610","TPE",2,"PIE","PASIR RIS DRIVE 8","TAMPINES AVE 7",2,1455854326510
"110314611","TPE",2,"PIE","TAMPINES AVE 7","LOYANG AVE",1,1455854326517
"110314612","TPE",2,"PIE","LOYANG AVE","PIE/TPE INTERCHANGE",1,1455854326520
"110315329","AYE",1,"TUAS CHECKPOINT","AYE/MCE INTERCHANGE","TELOK BLANGAH RD",2,1455855241020
"110315330","AYE",1,"TUAS CHECKPOINT","TELOK BLANGAH RD","LOWER DELTA RD",1,1455855241027
"110315331","AYE",1,"TUAS CHECKPOINT","LOWER DELTA RD","NORMANTON PARK",4,1455855241070
"110315332","AYE",1,"TUAS CHECKPOINT","NORMANTON PARK","NORTH BUONA VISTA RD",1,1455855241103
"110315333","AYE",1,"TUAS CHECKPOINT","NORTH BUONA VISTA RD","CLEMENTI RD",2,1455855241110
"110315334","AYE",1,"TUAS CHECKPOINT","CLEMENTI RD","WEST COAST RD",1,1455855241180
"110315335","AYE",1,"TUAS CHECKPOINT","WEST COAST RD","CLEMENTI AVE 6",1,1455855241183
"110315336","AYE",1,"TUAS CHECKPOINT","CLEMENTI AVE 6","JURONG TOWN HALL RD",2,1455855241210
"110315337","AYE",1,"TUAS CHECKPOINT","JURONG TOWN HALL RD","PENJURU RD",1,1455855241237
"110315338","AYE",1,"TUAS CHECKPOINT","PENJURU RD","JURONG PORT RD",2,1455855241240
"110315339","AYE",1,"TUAS CHECKPOINT","JURONG PORT RD","JURONG PIER RD",1,1455855241297
"110315340","AYE",1,"TUAS CHECKPOINT","JURONG PIER RD","PIONEER CIRCUS",2,1455855241307
"110315341","AYE",1,"TUAS CHECKPOINT","PIONEER CIRCUS","BENOI RD",2,1455855241317
"110315342","AYE",1,"TUAS CHECKPOINT","BENOI RD","AYE/PIE INTERCHANGE",2,1455855241320
"110315343","AYE",1,"TUAS CHECKPOINT","AYE/PIE INTERCHANGE","TUAS WEST RD",2,1455855241367
"110315344","AYE",1,"TUAS CHECKPOINT","TUAS WEST RD","TUAS WEST DRIVE",2,1455855241377
"110315345","AYE",1,"TUAS CHECKPOINT","TUAS WEST DRIVE","TUAS CHECKPOINT",1,1455855241413
"110315346","AYE",2,"CITY","TUAS CHECKPOINT","TUAS WEST RD",1,1455855241420
"110315347","AYE",2,"CITY","TUAS WEST RD","AYE/PIE INTERCHANGE",2,1455855241453
"110315348","AYE",2,"CITY","AYE/PIE INTERCHANGE","BENOI RD",2,1455855241480
"110315349","AYE",2,"CITY","BENOI RD","PIONEER CIRCUS",2,1455855241487
"110315350","AYE",2,"CITY","PIONEER CIRCUS","JALAN BOON LAY",2,1455855241527
"110315351","AYE",2,"CITY","JALAN BOON LAY","YUAN CHING RD",2,1455855241540
"110315352","AYE",2,"CITY","YUAN CHING RD","JURONG TOWN HALL RD",3,1455855241560
"110315353","AYE",2,"CITY","JURONG TOWN HALL RD","CLEMENTI AVE 6",2,1455855241563
"110315354","AYE",2,"CITY","CLEMENTI AVE 6","CLEMENTI AVE 2",2,1455855241570
"110315355","AYE",2,"CITY","CLEMENTI AVE 2","CLEMENTI RD",1,1455855241630
"110315356","AYE",2,"CITY","CLEMENTI RD","NORTH BUONA VISTA RD",4,1455855241640
"110315357","AYE",2,"CITY","NORTH BUONA VISTA RD","PORTSDOWN RD",2,1455855241667
"110315358","AYE",2,"CITY","PORTSDOWN RD","ALEXANDRA RD",2,1455855241680
"110315359","AYE",2,"CITY","ALEXANDRA RD","LOWER DELTA RD",4,1455855241690
"110315360","AYE",2,"CITY","LOWER DELTA RD","KEPPEL RD",1,1455855241697
"110315361","AYE",2,"CITY","KEPPEL RD","AYE/MCE INTERCHANGE",2,1455855241733
"110315362","BKE",1,"WOODLANDS CENTRE","BKE/PIE INTERCHANGE","DIARY FARM",2,1455855241753
"110315363","BKE",1,"WOODLANDS CENTRE","DIARY FARM","BUKIT PANJANG RD",1,1455855241760
"110315364","BKE",1,"WOODLANDS CENTRE","BUKIT PANJANG RD","BKE/KJE INTERCHANGE",1,1455855241803
"110315365","BKE",1,"WOODLANDS CENTRE","BKE/KJE INTERCHANGE","MANDAI RD",2,1455855241817
"110315366","BKE",1,"WOODLANDS CENTRE","MANDAI RD","BKE/SLE INTERCHANGE",1,1455855241830
"110315367","BKE",1,"WOODLANDS CENTRE","BKE/SLE INTERCHANGE","WOODLANDS AVE 3",1,1455855241833
"110315368","BKE",1,"WOODLANDS CENTRE","WOODLANDS AVE 3","WOODLANDS CENTRE",1,1455855241867
"110315369","BKE",2,"PIE","WOODLANDS CENTRE","BKE/SLE INTERCHANGE",1,1455855241877
"110315370","BKE",2,"PIE","BKE/SLE INTERCHANGE","MANDAI RD",1,1455855241880
"110315371","BKE",2,"PIE","MANDAI RD","BKE/KJE INTERCHANGE",2,1455855241920
"110315372","BKE",2,"PIE","BKE/KJE INTERCHANGE","BUKIT PANJANG RD",2,1455855241943
"110315373","BKE",2,"PIE","BUKIT PANJANG RD","DIARY FARM ROAD",1,1455855241947
"110315374","BKE",2,"PIE","DIARY FARM ROAD","BKE/PIE INTERCHANGE",2,1455855241953
"110315375","CTE",1,"SLE/CTE INTERCHANGE","AYE/CTE INTERCHANGE","OUTRAM RD",1,1455855242060
"110315376","CTE",1,"SLE/CTE INTERCHANGE","OUTRAM RD","CLEMENCEAU AVE",1,1455855242073
"110315377","CTE",1,"SLE/CTE INTERCHANGE","CLEMENCEAU AVE","MOULMEIN RD",4,1455855242090
"110315378","CTE",1,"SLE/CTE INTERCHANGE","MOULMEIN RD","JALAN BAHAGIA",1,1455855242100
"110315379","CTE",1,"SLE/CTE INTERCHANGE","JALAN BAHAGIA","CTE/PIE INTERCHANGE",1,1455855242107
"110315380","CTE",1,"SLE/CTE INTERCHANGE","CTE/PIE INTERCHANGE","BRADDELL RD",2,1455855242133
"110315381","CTE",1,"SLE/CTE INTERCHANGE","BRADDELL RD","AMK AVE 1",1,1455855242157
"110315382","CTE",1,"SLE/CTE INTERCHANGE","AMK AVE 1","AMK AVE 3",2,1455855242160
"110315383","CTE",1,"SLE/CTE INTERCHANGE","AMK AVE 3","AMK AVE 5",1,1455855242167
"110315384","CTE",1,"SLE/CTE INTERCHANGE","AMK AVE 5","YIO CHU KANG",1,1455855242233
"110315385","CTE",1,"SLE/CTE INTERCHANGE","YIO CHU KANG","SLE/CTE INTERCHANGE",1,1455855242257
"110315386","CTE",2,"CITY","SLE/CTE INTERCHANGE","AMK AVE 5",2,1455855242267
"110315387","CTE",2,"CITY","AMK AVE 5","AMK AVE 3",1,1455855242270
"110315388","CTE",2,"CITY","AMK AVE 3","AMK AVE 1",1,1455855242357
"110315389","CTE",2,"CITY","AMK AVE 1","BRADDELL RD",2,1455855242377
"110315390","CTE",2,"CITY","BRADDELL RD","CTE/PIE INTERCHANGE",1,1455855242383
"110315391","CTE",2,"CITY","CTE/PIE INTERCHANGE","MOULMEIN RD",3,1455855242417
"110315392","CTE",2,"CITY","MOULMEIN RD","BUKIT TIMAH RD",2,1455855242447
"110315393","CTE",2,"CITY","BUKIT TIMAH RD","CAIRNHILL CIRCLE",1,1455855242467
"110315394","CTE",2,"CITY","CAIRNHILL CIRCLE","ORCHARD RD",1,1455855242473
"110315395","CTE",2,"CITY","ORCHARD RD","HAVELOCK RD",2,1455855242497
"110315396","CTE",2,"CITY","HAVELOCK RD","OUTRAM RD",1,1455855242577
"110315397","CTE",2,"CITY","OUTRAM RD","AYE/CTE INTERCHANGE",1,1455855242630
"110315398","ECP",1,"CITY","CHANGI AIRPORT","ECP/PIE INTERCHANGE",1,1455855242637
"110315399","ECP",1,"CITY","ECP/PIE INTERCHANGE","XILIN AVE",2,1455855242643
"110315400","ECP",1,"CITY","XILIN AVE","ECP SERVICE RD",1,1455855242667
"110315401","ECP",1,"CITY","ECP SERVICE RD","BEDOK RD",4,1455855242680
"110315402","ECP",1,"CITY","BEDOK RD","MARINE PARADE",3,1455855242683
"110315403","ECP",1,"CITY","MARINE PARADE","FORT RD",3,1455855242720
"110315404","ECP",1,"CITY","FORT RD","ROCHOR RD",3,1455855242730
"110315405","ECP",2,"CHANGI AIRPORT","ROCHOR RD","FORT RD",3,1455855242737
"110315406","ECP",2,"CHANGI AIRPORT","FORT RD","TANJONG KATONG ROAD",1,1455855242770
"110315407","ECP",2,"CHANGI AIRPORT","TANJONG KATONG ROAD","MARINE PARADE",2,1455855242783
"110315408","ECP",2,"CHANGI AIRPORT","MARINE PARADE","MARINE VISTA",1,1455855242790
"110315409","ECP",2,"CHANGI AIRPORT","MARINE VISTA","SIGLAP RD",1,1455855242830
"110315410","ECP",2,"CHANGI AIRPORT","SIGLAP RD","BEDOK RD",1,1455855242837
"110315411","ECP",2,"CHANGI AIRPORT","BEDOK RD","ECP SERVICE RD",1,1455855242870
"110315412","ECP",2,"CHANGI AIRPORT","ECP SERVICE RD","BAYSHORE RD",1,1455855242883
"110315413","ECP",2,"CHANGI AIRPORT","BAYSHORE RD","XILIN AVE",3,1455855243013
"110315414","ECP",2,"CHANGI AIRPORT","XILIN AVE","CHANGI AIRPORT",2,1455855243020
"110315415","KJE",1,"PIE","BKE/KJE INTERCHANGE","WOODLANDS RD",2,1455855243083
"110315416","KJE",1,"PIE","WOODLANDS RD","CHOA CHU KANG WAY",2,1455855243090
"110315417","KJE",1,"PIE","CHOA CHU KANG WAY","SUNGEI TENGAH",1,1455855243123
"110315418","KJE",1,"PIE","SUNGEI TENGAH","KJE/PIE INTERCHANGE(JALAN BAHAR FLYOVER)",4,1455855243150
"110315419","KJE",2,"BKE","KJE/PIE INTERCHANGE(JALAN BAHAR FLYOVER)","SUNGEI TENGAH",4,1455855243153
"110315420","KJE",2,"BKE","SUNGEI TENGAH","CHOA CHU KANG WAY",2,1455855243210
"110315421","KJE",2,"BKE","CHOA CHU KANG WAY","WOODLANDS RD",2,1455855243240
"110315422","KJE",2,"BKE","WOODLANDS RD","BKE/KJE INTERCHANGE",3,1455855243250
"110315423","PIE",1,"UPPER JURONG RD","PIE/ECP INTERCHANGE","CHANGI SOUTH",1,1455855243310
"110315424","PIE",1,"UPPER JURONG RD","CHANGI SOUTH","PIE/TPE INTERCHANGE",1,1455855243320
"110315425","PIE",1,"UPPER JURONG RD","PIE/TPE INTERCHANGE","SIMEI",1,1455855243323
"110315426","PIE",1,"UPPER JURONG RD","SIMEI","TAMPINES TOWN",1,1455855243363
"110315427","PIE",1,"UPPER JURONG RD","TAMPINES TOWN","TAMPINES AVE 5",1,1455855243370
"110315428","PIE",1,"UPPER JURONG RD","TAMPINES AVE 5","JALAN EUNOS",4,1455855243410
"110315429","PIE",1,"UPPER JURONG RD","JALAN EUNOS","PAYA LEBAR WAY",2,1455855243483
"110315430","PIE",1,"UPPER JURONG RD","PAYA LEBAR WAY","BENDEMEER EXIT",2,1455855243513
"110315431","PIE",1,"UPPER JURONG RD","BENDEMEER EXIT","PIE/CTE (CITY) INTERCHANGE",1,1455855243523
"110315432","PIE",1,"UPPER JURONG RD","PIE/CTE (CITY) INTERCHANGE","PIE/CTE (SLE) INTERCHANGE",1,1455855243600
"110315433","PIE",1,"UPPER JURONG RD","PIE/CTE (SLE) INTERCHANGE","KIM KEAT LINK",1,1455855243613
"110315434","PIE",1,"UPPER JURONG RD","KIM KEAT LINK","THOMSON RD",1,1455855243657
"110315435","PIE",1,"UPPER JURONG RD","THOMSON RD","WHITLEY RD",1,1455855243670
"110315436","PIE",1,"UPPER JURONG RD","WHITLEY RD","ADAM RD",2,1455855243697
"110315437","PIE",1,"UPPER JURONG RD","ADAM RD","ENG NEO AVE",1,1455855243710
"110315438","PIE",1,"UPPER JURONG RD","ENG NEO AVE","PIE/BKE INTERCHANGE",2,1455855243720
"110315439","PIE",1,"UPPER JURONG RD","PIE/BKE INTERCHANGE","CLEMENTI RD",2,1455855243727
"110315440","PIE",1,"UPPER JURONG RD","CLEMENTI RD","CLEMENTI AVE 6",2,1455855243730
"110315441","PIE",1,"UPPER JURONG RD","CLEMENTI AVE 6","BUKIT BATOK EAST AVE 3",0,1455855243737
"110315442","PIE",1,"UPPER JURONG RD","BUKIT BATOK EAST AVE 3","JURONG TOWN HALL RD",3,1455855243740
"110315443","PIE",1,"UPPER JURONG RD","JURONG TOWN HALL RD","JURONG EAST AVE 1",1,1455855243747
"110315444","PIE",1,"UPPER JURONG RD","JURONG EAST AVE 1","JURONG WEST AVE 2",1,1455855243753
"110315445","PIE",1,"UPPER JURONG RD","JURONG WEST AVE 2","PIE/KJE INTERCHANGE",1,1455855243763
"110315446","PIE",1,"UPPER JURONG RD","PIE/KJE INTERCHANGE","JALAN BAHAR",1,1455855243783
"110315447","PIE",1,"UPPER JURONG RD","JALAN BAHAR","PIONEER RD NORTH",1,1455855243790
"110315448","PIE",1,"UPPER JURONG RD","PIONEER RD NORTH","UPPER JURONG RD",2,1455855243800
"110315449","PIE",2,"CHANGI AIRPORT","UPPER JURONG RD","PIONEER RD NORTH",2,1455855243807
"110315450","PIE",2,"CHANGI AIRPORT","PIONEER RD NORTH","JALAN BAHAR",1,1455855243813
"110315451","PIE",2,"CHANGI AIRPORT","JALAN BAHAR","PIE/KJE INTERCHANGE",1,1455855243817
"110315452","PIE",2,"CHANGI AIRPORT","PIE/KJE INTERCHANGE","JURONG RD",1,1455855243823
"110315453","PIE",2,"CHANGI AIRPORT","JURONG RD","JURONG TOWN HALL RD",2,1455855243837
"110315454","PIE",2,"CHANGI AIRPORT","JURONG TOWN HALL RD","BUKIT BATOK EAST AVE 3",2,1455855243840
